time[s],thrust[N]
4.6626,23.76025558
4.6628,23.75942651
4.663,23.67515881
4.6632,23.75776838
4.6634,23.75693931
4.6636,23.75611024
4.6638,23.79699467
4.664,23.62931599
4.6642,23.75362304
4.6644,23.66937571
4.6646,23.66854956
4.6648,23.75113584
4.665,23.70860201
4.6652,23.66607109
4.6654,23.62354308
4.6656,23.62271838
4.6658,23.66359262
4.666,23.53767402
4.6662,23.66194031
4.6664,23.70280872
4.6666,23.70198111
4.6668,23.7011535
4.667,23.70032589
4.6672,23.69949827
4.6674,23.65698337
4.6676,23.73952889
4.6678,20.27889636
4.668,23.73787075
4.6682,23.77872315
4.6684,23.81957263
4.6686,23.73538355
4.6688,23.65120028
4.669,23.73372541
4.6692,23.64954797
4.6694,23.60704908
4.6696,23.68956693
4.6698,23.73040914
4.67,23.64624334
4.6702,23.728751
4.6704,23.81125284
4.6706,23.81042086
4.6708,23.80958888
4.671,23.8087569
4.6712,23.89124418
4.6714,23.93206746
4.6716,23.8895744
4.6718,23.93039477
4.672,23.804597
4.6722,23.80376502
4.6724,23.80293304
4.6726,23.88539994
4.6728,23.80126908
4.673,23.75879058
4.6732,23.79960513
4.6734,23.17411891
4.6736,23.67301469
4.6738,23.63054637
4.674,23.62972022
4.6742,23.75380744
4.6744,23.58643157
4.6746,23.71051151
4.6748,23.79294929
4.675,23.6672214
4.6752,23.79128533
4.6754,23.70719524
4.6756,23.70636617
4.6758,23.7055371
4.676,23.70470804
4.6762,23.82874867
4.6764,23.57818456
4.6766,23.57735986
4.6768,23.57653516
4.677,23.61732787
4.6772,23.57488576
4.6774,23.49083206
4.6776,23.57323636
4.6778,23.53080007
4.678,23.52997683
4.6782,23.52915358
4.6784,23.48672312
4.6786,23.44429556
4.6788,23.48507954
4.679,23.48425775
4.6792,23.56663876
4.6794,23.48261417
4.6796,23.31539844
4.6798,23.27298544
4.68,23.31376651
4.6802,23.22976231
4.6804,23.3953199
4.6806,23.2281362
4.6808,23.22732315
4.681,23.1433335
4.6812,23.10093652
4.6814,23.1832986
4.6816,23.09931915
4.6818,23.26484034
4.682,23.13928279
4.6822,23.09689309
4.6824,23.0545063
4.6826,23.05369907
4.6828,23.01131664
4.683,22.84421592
4.6832,22.96813281
4.6834,22.84261601
4.6836,22.80024669
4.6838,22.84101611
4.684,22.7986497
4.6842,22.71472121
4.6844,22.71392562
4.6846,22.8793784
4.6848,22.79545572
4.685,22.75309805
4.6852,22.79385873
4.6854,22.8346165
4.6856,22.83381655
4.6858,22.79146324
4.686,22.74911285
4.6862,22.78986625
4.6864,22.78906775
4.6866,22.78826926
4.6868,22.66283254
4.687,22.74512765
4.6872,22.66124428
4.6874,22.78507527
4.6876,22.65965602
4.6878,22.65886189
4.688,22.57499308
4.6882,22.74034541
4.6884,22.57341065
4.6886,22.65568538
4.6888,22.57182821
4.689,22.69562719
4.6892,22.73636021
4.6894,22.65250887
4.6896,22.77629182
4.6898,22.73396909
4.69,22.73317205
4.6902,22.89846032
4.6904,22.73157797
4.6906,22.73078093
4.6908,22.52239909
4.691,22.64615584
4.6912,22.72838981
4.6914,22.64456758
4.6916,22.68528459
4.6918,22.68448901
4.692,22.68369343
4.6922,22.68289784
4.6924,22.72360757
4.6926,22.76431438
4.6928,22.72201349
4.693,22.38920888
4.6932,22.80341839
4.6934,22.7611204
4.6936,22.76032191
4.6938,22.84251366
4.694,22.84171225
4.6942,22.79941863
4.6944,22.75712792
4.6946,22.75632943
4.6948,22.75553093
4.695,22.71324605
4.6952,22.67096408
4.6954,22.62868502
4.6956,22.71085493
4.6958,22.62709676
4.696,22.62630263
4.6962,22.74994146
4.6964,22.62471438
4.6966,22.70686973
4.6968,22.78901926
4.697,22.70527565
4.6972,22.74594898
4.6974,22.74515049
4.6976,22.74435199
4.6978,22.57768947
4.698,22.70129045
4.6982,22.8248827
4.6984,22.69969637
4.6986,22.36721786
4.6988,22.69810229
4.699,22.65584798
4.6992,22.73796403
4.6994,22.69571118
4.6996,22.73636703
4.6998,22.73556854
4.7,22.61042007
4.7002,22.73397155
4.7004,22.60883181
4.7006,22.69092894
4.7008,22.6901319
4.701,22.64789214
4.7012,22.68853782
4.7014,22.60486117
4.7016,22.68694374
4.7018,22.60327291
4.702,22.60247879
4.7022,22.56025068
4.7024,22.51802548
4.7026,22.55866533
4.7028,22.51644305
4.703,22.47422368
4.7032,22.43200722
4.7034,22.43121891
4.7036,22.4718544
4.7038,22.38821997
4.704,22.34601224
4.7042,22.42806569
4.7044,22.42727739
4.7046,22.42648908
4.7048,22.34287067
4.705,22.34208528
4.7052,22.29988774
4.7054,22.21628244
4.7056,22.3397291
4.7058,22.29753593
4.706,22.33815831
4.7062,22.25456319
4.7064,22.21237731
4.7066,22.25299823
4.7068,22.25221574
4.707,22.33423134
4.7072,22.2092532
4.7074,22.29126443
4.7076,22.20769115
4.7078,22.33108977
4.708,22.16473734
4.7082,22.20534807
4.7084,22.24595589
4.7086,22.20378602
4.7088,22.12023312
4.709,22.16083949
4.7092,22.07729387
4.7094,22.07651721
4.7096,22.07574055
4.7098,22.07496389
4.71,22.07418723
4.7102,22.07341057
4.7104,21.98988533
4.7106,22.07185726
4.7108,22.40205163
4.711,21.90482425
4.7112,22.02815881
4.7114,21.94464959
4.7116,22.15070508
4.7118,21.98446911
4.712,21.98369536
4.7122,22.0242828
4.7124,22.0235076
4.7126,21.94001584
4.7128,22.06331401
4.713,22.02118199
4.7132,21.97905288
4.7134,21.97827913
4.7136,21.97750539
4.7138,21.9353821
4.714,21.97595789
4.7142,22.01653078
4.7144,21.85037487
4.7146,21.97363665
4.7148,21.9728629
4.715,22.01342996
4.7152,22.09533346
4.7154,21.97054166
4.7156,22.0524408
4.7158,21.96899417
4.716,22.17488806
4.7162,22.09144289
4.7164,22.00800355
4.7166,22.13121582
4.7168,21.96512544
4.717,22.00567794
4.7172,22.04622753
4.7174,22.00412753
4.7176,22.12731797
4.7178,21.9612567
4.718,21.91916399
4.7182,22.04234424
4.7184,22.04156758
4.7186,22.08210552
4.7188,21.95738797
4.719,22.08054929
4.7192,21.95584047
4.7194,21.95506673
4.7196,22.11952227
4.7198,22.03613097
4.72,22.03535431
4.7202,22.03457765
4.7204,22.07510249
4.7206,22.11562442
4.7208,22.07354626
4.721,22.07276815
4.7212,22.03069436
4.7214,22.07121192
4.7216,21.98784828
4.7218,21.94578176
4.722,21.94500802
4.7222,21.94423427
4.7224,21.8195997
4.7226,22.02525775
4.7228,22.06576512
4.723,21.94113928
4.7232,21.94036554
4.7234,21.89831213
4.7236,21.85626163
4.7238,21.85549079
4.724,21.93727055
4.7242,21.89522296
4.7244,21.89445067
4.7246,21.85240745
4.7248,21.85163662
4.725,21.72706173
4.7252,21.72629527
4.7254,21.7255288
4.7256,21.76602598
4.7258,21.64147148
4.726,21.55818645
4.7262,21.63994437
4.7264,21.63918081
4.7266,21.55590452
4.7268,21.59639879
4.727,21.63689015
4.7272,21.47111858
4.7274,21.5116114
4.7276,21.46960312
4.7278,21.51009302
4.728,21.34434911
4.7282,21.38484047
4.7284,21.21911259
4.7286,21.38333083
4.7288,21.38257601
4.729,21.29934339
4.7292,21.13364171
4.7294,21.13289562
4.7296,21.25585313
4.7298,21.2138696
4.73,21.17188898
4.7302,21.12991127
4.7304,21.12916519
4.7306,21.1284191
4.7308,21.08644722
4.731,21.04447825
4.7312,21.20862661
4.7314,21.0429919
4.7316,20.9185888
4.7318,21.20637962
4.732,21.04076237
4.7322,20.99880359
4.7324,20.99806187
4.7326,21.03853285
4.7328,21.03778967
4.733,21.07825628
4.7332,20.91267834
4.7334,20.95314641
4.7336,20.95240614
4.7338,20.95166588
4.734,20.90972311
4.7342,20.9089843
4.7344,20.9082455
4.7346,20.90750669
4.7348,21.03035793
4.735,20.90602908
4.7352,20.90529027
4.7354,20.98693609
4.7356,20.94500351
4.7358,20.98545265
4.736,20.94352299
4.7362,20.94278272
4.7364,20.94204246
4.7366,21.02366935
4.7368,21.02292618
4.737,20.93982167
4.7372,21.02143983
4.7374,20.93834114
4.7376,20.97877718
4.7378,21.14273484
4.738,21.01846713
4.7382,20.93538009
4.7384,21.05815126
4.7386,20.93389957
4.7388,20.97432687
4.739,21.01475126
4.7392,21.01400808
4.7394,21.05442811
4.7396,20.93019825
4.7398,21.01177856
4.74,20.96987655
4.7402,21.01029221
4.7404,21.17417271
4.7406,21.00880586
4.7408,21.04921569
4.741,21.00731951
4.7412,21.00657634
4.7414,21.00583316
4.7416,20.92279562
4.7418,21.00434681
4.742,20.92131509
4.7422,20.87943201
4.7424,20.91983457
4.7426,20.9190943
4.7428,21.00063094
4.743,20.95875077
4.7432,20.91687352
4.7434,21.0395355
4.7436,21.07992349
4.7438,20.99691506
4.744,20.99617189
4.7442,20.99542872
4.7444,20.95355874
4.7446,20.82944098
4.7448,20.91095141
4.745,20.86908871
4.7452,20.78610795
4.7454,20.90873062
4.7456,20.78463616
4.7458,20.70166704
4.746,20.82427952
4.7462,20.78242847
4.7464,20.86391706
4.7466,20.61651353
4.7468,20.69800212
4.747,20.69726914
4.7472,20.69653616
4.7474,20.69580317
4.7476,20.65396668
4.7478,20.6943372
4.748,20.77580541
4.7482,20.69287124
4.7484,20.65104057
4.7486,20.60921281
4.7488,20.60848274
4.749,20.52556603
4.7492,20.52483887
4.7494,20.52411171
4.7496,20.40011769
4.7498,20.56374488
4.75,20.48084418
4.7502,20.4390339
4.7504,20.43830965
4.7506,20.35542205
4.7508,20.43686115
4.751,20.4361369
4.7512,20.39433535
4.7514,20.39361255
4.7516,20.35181537
4.7518,20.4332399
4.752,20.43251565
4.7522,20.30858133
4.7524,20.38999859
4.7526,20.34820868
4.7528,20.34748734
4.753,20.2646376
4.7532,20.18179369
4.7534,20.26320075
4.7536,20.18036266
4.7538,20.17964715
4.754,20.17893163
4.7542,20.26032705
4.7544,20.30066263
4.7546,20.29994275
4.7548,20.25817177
4.755,20.25745334
4.7552,20.17463855
4.7554,20.21496976
4.7556,20.25529807
4.7558,20.21353582
4.756,20.21281885
4.7562,20.25314279
4.7564,20.21138491
4.7566,20.16962995
4.7568,20.16891443
4.757,20.16819892
4.7572,20.24955066
4.7574,20.20780006
4.7576,20.20708309
4.7578,20.20636612
4.758,20.20564915
4.7582,20.12287948
4.7584,20.16319032
4.7586,20.03940449
4.7588,20.16175929
4.759,20.2020643
4.7592,20.16032826
4.7594,20.15961275
4.7596,20.11788107
4.7598,20.19919642
4.76,20.15746621
4.7602,20.19776248
4.7604,20.23805585
4.7606,20.0733019
4.7608,20.0725893
4.761,20.15388863
4.7612,20.15317312
4.7614,20.11145455
4.7616,20.11074049
4.7618,20.19202672
4.762,20.02731499
4.7622,20.06760108
4.7624,20.06688848
4.7626,20.02518155
4.7628,20.10645614
4.763,20.02375926
4.7632,19.90007825
4.7634,20.02233697
4.7636,20.06261286
4.7638,20.06190026
4.764,20.10217179
4.7642,20.06047506
4.7644,20.18270611
4.7646,20.05904985
4.7648,20.09931556
4.765,20.05762464
4.7652,20.05691204
4.7654,19.97425156
4.7656,20.01451435
4.7658,19.97283218
4.766,20.01309206
4.7662,19.84850844
4.7664,19.9707031
4.7666,19.9290282
4.7668,19.92831997
4.767,20.00953632
4.7672,19.96786434
4.7674,19.88523588
4.7676,19.92548703
4.7678,19.84286585
4.768,19.92407056
4.7682,19.8414552
4.7684,19.92265409
4.7686,19.84004456
4.7688,19.83933923
4.769,19.75673844
4.7692,19.75603602
4.7694,19.87816809
4.7696,19.79557457
4.7698,19.63110305
4.77,19.71228593
4.7702,19.67064597
4.7704,19.75182155
4.7706,19.58737479
4.7708,19.5866782
4.771,19.58598161
4.7712,19.58528502
4.7714,19.58458843
4.7716,19.58389184
4.7718,19.66504997
4.772,19.62342457
4.7722,19.49995319
4.7724,19.49925951
4.7726,19.62133043
4.7728,19.57971231
4.773,19.37442262
4.7732,19.41465048
4.7734,19.41395971
4.7736,19.33144044
4.7738,19.28983979
4.774,19.33006473
4.7742,19.28846699
4.7744,19.24687217
4.7746,19.24618722
4.7748,19.32731332
4.775,19.16300922
4.7752,19.2441324
4.7754,19.32524976
4.7756,19.16096313
4.7758,19.24207757
4.776,19.20049585
4.7762,19.19981237
4.7764,19.15823501
4.7766,19.15755298
4.7768,19.19776191
4.777,19.11529941
4.7772,19.03284274
4.7774,19.03216508
4.7776,18.94971714
4.7778,18.90815871
4.778,18.90748542
4.7782,18.86593135
4.7784,18.90613882
4.7786,18.78283196
4.7788,18.82303943
4.779,18.7814941
4.7792,18.6990782
4.7794,18.86190031
4.7796,18.86122847
4.7798,18.81968751
4.78,18.85988479
4.7802,18.81834674
4.7804,18.94027062
4.7806,18.77614268
4.7808,18.77547375
4.781,18.69308405
4.7812,18.69241803
4.7814,18.73260949
4.7816,18.60937396
4.7818,18.4452926
4.782,18.52634153
4.7822,18.52568134
4.7824,18.60672154
4.7826,18.52436095
4.7828,18.56454805
4.783,18.60473223
4.7832,18.6449135
4.7834,18.64424893
4.7836,18.60274291
4.7838,18.5612398
4.784,18.5197396
4.7842,18.5599165
4.7844,18.64092613
4.7846,18.59942739
4.7848,18.59876428
4.785,18.51643864
4.7852,18.51577844
4.7854,18.59677497
4.7856,18.51445806
4.7858,18.59544876
4.786,18.51313767
4.7862,18.59412255
4.7864,18.59345944
4.7866,18.51115709
4.7868,18.59213323
4.787,18.59147013
4.7872,18.46836125
4.7874,18.42688871
4.7876,18.46704378
4.7878,18.50719593
4.788,18.58815461
4.7882,18.66910746
4.7884,18.62763492
4.7886,18.50455516
4.7888,18.50389496
4.789,18.50323477
4.7892,18.42097318
4.7894,18.33871741
4.7896,18.33806304
4.7898,18.378205
4.79,18.41834405
4.7902,18.37689335
4.7904,18.41702949
4.7906,18.41637221
4.7908,18.49729303
4.791,18.33348245
4.7912,18.41440036
4.7914,18.41374308
4.7916,18.33151934
4.7918,18.2900832
4.792,18.20786965
4.7922,18.24799851
4.7924,18.28812446
4.7926,18.20591965
4.7928,18.20526964
4.793,18.20461964
4.7932,18.12242647
4.7934,18.12177938
4.7936,18.12113229
4.7938,18.03895077
4.794,18.03830659
4.7942,18.03766241
4.7944,18.03701823
4.7946,17.79180571
4.7948,17.95421
4.795,17.87205177
4.7952,17.78989937
4.7954,17.83001949
4.7956,17.78862848
4.7958,17.86949835
4.796,17.74660639
4.7962,17.78672215
4.7964,17.78608671
4.7966,17.62246393
4.7968,17.58108893
4.797,17.62120468
4.7972,17.49834766
4.7974,17.53846342
4.7976,17.53783671
4.7978,17.4149957
4.798,17.53658329
4.7982,17.45448621
4.7984,17.33166122
4.7986,17.37177406
4.7988,17.41188399
4.799,17.32980293
4.7992,17.3291835
4.7994,17.41001697
4.7996,17.24649465
4.7998,17.24587813
4.8,17.24526161
4.8002,17.24464509
4.8004,17.2033094
4.8006,17.16197662
4.8008,17.16136301
4.801,17.1607494
4.8012,17.1601358
4.8014,17.15952219
4.8016,17.15890858
4.8018,17.19900396
4.802,17.40192652
4.8022,17.11636169
4.8024,17.23786338
4.8026,17.1965437
4.8028,17.11452523
4.803,17.31741432
4.8032,17.15399972
4.8034,17.19408345
4.8036,17.19346839
4.8038,17.1521589
4.804,17.1515453
4.8042,17.15093169
4.8044,17.15031808
4.8046,17.10901587
4.8048,17.06771658
4.805,17.06710588
4.8052,17.06649519
4.8054,17.18793282
4.8056,17.22799908
4.8058,17.10534297
4.806,17.14540922
4.8062,17.14479562
4.8064,17.22553301
4.8066,17.22491649
4.8068,17.34631773
4.807,17.30502572
4.8072,17.22306693
4.8074,17.22245042
4.8076,17.30316742
4.8078,17.26188269
4.808,17.22060086
4.8082,17.09799715
4.8084,17.13804594
4.8086,17.2187513
4.8088,17.17747675
4.809,17.09554855
4.8092,17.17624663
4.8094,17.21628523
4.8096,17.21566871
4.8098,17.13375069
4.81,17.21443567
4.8102,17.25446699
4.8104,17.21320263
4.8106,17.21258612
4.8108,17.29325654
4.811,17.25199509
4.8112,17.33265823
4.8114,17.25075914
4.8116,17.20950352
4.8118,17.12761462
4.812,17.16763575
4.8122,17.16702069
4.8124,17.1257738
4.8126,17.08452982
4.8128,17.04328876
4.813,17.04267806
4.8132,17.20457137
4.8134,17.12270576
4.8136,17.12209216
4.8138,17.04023528
4.814,17.03962459
4.8142,17.20148878
4.8144,17.07902046
4.8146,17.28148736
4.8148,17.0371818
4.815,17.11779691
4.8152,17.03596041
4.8154,16.95412974
4.8156,16.99413049
4.8158,16.9123071
4.816,16.91170077
4.8162,16.87049028
4.8164,16.78868
4.8166,16.74747678
4.8168,16.82807587
4.817,16.78687411
4.8172,16.82686904
4.8174,16.78567019
4.8176,16.82566221
4.8178,16.8656513
4.818,16.86504643
4.8182,16.78326235
4.8184,16.82324854
4.8186,16.82264512
4.8188,16.98438266
4.819,16.78085451
4.8192,16.69908789
4.8194,16.69848885
4.8196,16.6978898
4.8198,16.57555687
4.82,16.61553869
4.8202,16.6555176
4.8204,16.57377283
4.8206,16.61375028
4.8208,16.4914421
4.821,16.53141956
4.8212,16.5713941
4.8214,16.61136573
4.8216,16.61076959
4.8218,16.52904665
4.822,16.48789148
4.8222,16.60898118
4.8224,16.40558988
4.8226,16.60778891
4.8228,16.44496828
4.823,16.48493263
4.8232,16.52489407
4.8234,16.5648526
4.8236,16.56425792
4.8238,16.36091903
4.824,16.4414264
4.8242,16.35974423
4.8244,16.52133472
4.8246,16.35856942
4.8248,16.31744045
4.825,16.43847483
4.8252,16.23519126
4.8254,16.31568261
4.8256,16.35563241
4.8258,16.31451072
4.826,16.39499043
4.8262,16.39440157
4.8264,16.31275288
4.8266,16.43375231
4.8268,16.35210799
4.827,16.31099504
4.8272,16.63460184
4.8274,16.35034579
4.8276,16.47132193
4.8278,16.30865126
4.828,16.30806531
4.8282,16.30747936
4.8284,16.2258627
4.8286,16.34682137
4.8288,16.30572152
4.829,16.38615755
4.8292,16.30454963
4.8294,16.38497984
4.8296,16.38439098
4.8298,16.46481246
4.83,16.26170213
4.8302,16.3016199
4.8304,16.38203555
4.8306,16.38144669
4.8308,16.1378705
4.831,16.33977254
4.8312,16.33918514
4.8314,16.21711717
4.8316,16.2570262
4.8318,16.13496988
4.832,16.33683553
4.8322,16.25527273
4.8324,16.214202
4.8326,16.25410375
4.8328,17.38705252
4.833,16.37438039
4.8332,16.37379153
4.8334,16.33272372
4.8336,16.37261382
4.8338,16.29107286
4.834,16.3714361
4.8342,16.28990097
4.8344,16.20837165
4.8346,16.28872907
4.8348,16.28814313
4.835,16.16615523
4.8352,16.36790295
4.8354,16.20545647
4.8356,15.88116984
4.8358,16.2447519
4.836,16.24416741
4.8362,16.2840415
4.8364,16.28345555
4.8366,16.44469228
4.8368,16.28228366
4.837,16.24124495
4.8372,16.28111177
4.8374,16.32097567
4.8376,16.36083665
4.8378,16.31980086
4.838,16.31921346
4.8382,16.27818203
4.8384,18.50193733
4.8386,16.27701014
4.8388,16.15510522
4.839,16.11408544
4.8392,16.19437881
4.8394,16.23423106
4.8396,16.11234507
4.8398,16.11176495
4.84,16.19204667
4.8402,16.2318931
4.8404,16.02916856
4.8406,16.19029757
4.8408,15.98758904
4.841,16.02743692
4.8412,15.82474878
4.8414,16.0262825
4.8416,15.86402819
4.8418,15.98471026
4.842,15.90330177
4.8422,15.94314384
4.8424,15.86174263
4.8426,15.90158324
4.8428,15.98183148
4.843,15.98125572
4.8432,15.94027234
4.8434,15.93969804
4.8436,16.10074261
4.8438,16.01935596
4.844,18.07927081
4.8442,16.09900224
4.8444,15.93682654
4.8446,15.97664968
4.8448,15.85488597
4.845,15.85431458
4.8452,15.8537432
4.8454,15.85317181
4.8456,15.85260042
4.8458,15.85202903
4.846,15.8110704
4.8462,15.85088625
4.8464,15.7695462
4.8466,15.72859484
4.8468,15.28383216
4.847,15.7274608
4.8472,15.72689378
4.8474,15.76670382
4.8476,15.64500854
4.8478,15.72519272
4.848,15.68425301
4.8482,15.76442991
4.8484,15.68312188
4.8486,15.68255631
4.8488,15.64162388
4.849,15.72179059
4.8492,15.68085962
4.8494,15.55920655
4.8496,18.38391832
4.8498,15.55808416
4.85,15.55752296
4.8502,15.63767511
4.8504,15.637111
4.8506,15.6365469
4.8508,15.67633509
4.851,15.75647123
4.8512,15.75590276
4.8514,15.71498634
4.8516,15.7547658
4.8518,15.75419733
4.852,15.75362885
4.8522,15.79340249
4.8524,15.63146991
4.8526,15.67124501
4.8528,15.71101719
4.853,15.549105
4.8532,15.58887864
4.8534,15.58831598
4.8536,15.5474214
4.8538,15.66785162
4.854,15.62695704
4.8542,15.78770316
4.8544,15.54517661
4.8546,15.74623865
4.8548,15.70534698
4.855,15.78542343
4.8552,18.56695278
4.8554,15.70364592
4.8556,15.78371363
4.8558,15.7831437
4.856,15.70194486
4.8562,15.70137784
4.8564,15.70081081
4.8566,15.61962361
4.8568,15.65936814
4.857,15.6184954
4.8572,15.65823701
4.8574,15.65767144
4.8576,15.53619745
4.8578,15.61623896
4.858,15.53507505
4.8582,15.69570763
4.8584,15.73543759
4.8586,15.65427805
4.8588,15.73430064
4.859,15.73373216
4.8592,15.73316368
4.8594,15.73259521
4.8596,15.73202673
4.8598,15.65088466
4.86,15.69060444
4.8602,15.7303213
4.8604,15.56862311
4.8606,15.60834143
4.8608,12.06317986
4.861,15.60721321
4.8612,15.68720231
4.8614,15.48525954
4.8616,15.4846998
4.8618,15.60495677
4.862,15.48358032
4.8622,15.60382855
4.8624,15.44219296
4.8626,15.60270033
4.8628,15.52160631
4.863,15.3599911
4.8632,15.43995982
4.8634,15.43940153
4.8636,15.51936152
4.8638,15.3577696
4.864,15.35721423
4.8642,15.23589455
4.8644,15.23534354
4.8646,15.19454068
4.8648,15.27449193
4.865,15.27393947
4.8652,15.27338701
4.8654,15.31308058
4.8656,15.27228208
4.8658,15.2314865
4.866,15.27117715
4.8662,15.35110511
4.8664,15.0286397
4.8666,15.26951977
4.8668,15.2689673
4.867,15.26841484
4.8672,15.26786238
4.8674,15.30754139
4.8676,15.14606739
4.8678,15.18574786
4.868,15.18519831
4.8682,15.14442311
4.8684,15.18409921
4.8686,15.10310418
4.8688,15.10255754
4.869,15.02157124
4.8692,15.26233775
4.8694,15.10091762
4.8696,15.10037098
4.8698,15.01939633
4.87,15.13949025
4.8702,15.09873106
4.8704,15.01776514
4.8706,15.01722142
4.8708,15.09709114
4.871,15.0965445
4.8712,15.01559023
4.8714,15.17585594
4.8716,15.17530639
4.8718,15.17475684
4.872,15.0938113
4.8722,15.17365774
4.8724,15.17310818
4.8726,15.09217139
4.8728,15.13181691
4.873,15.09107811
4.8732,15.13072072
4.8734,15.08998483
4.8736,15.08943819
4.8738,15.08889155
4.874,15.16871178
4.8742,15.12798025
4.8744,15.16761267
4.8746,15.08670499
4.8748,15.24686879
4.875,15.12578787
4.8752,15.16541447
4.8754,15.16486492
4.8756,15.12414358
4.8758,15.12359548
4.876,15.04270964
4.8762,15.16266671
4.8764,15.1219512
4.8766,15.1214031
4.8768,15.16101806
4.877,15.12030691
4.8772,15.07959868
4.8774,15.07905204
4.8776,15.03834817
4.8778,15.1582703
4.878,15.15772075
4.8782,15.07686548
4.8784,15.07631884
4.8786,15.0757722
4.8788,15.03507707
4.879,14.99438484
4.8792,15.15442344
4.8794,15.03344151
4.8796,15.03289633
4.8798,14.99220993
4.88,14.9916662
4.8802,15.15167569
4.8804,14.91030505
4.8806,14.99003502
4.8808,15.1098931
4.881,15.109345
4.8812,15.02853486
4.8814,14.90760097
4.8816,14.94718827
4.8818,15.02689931
4.882,14.94610372
4.8822,14.90543771
4.8824,14.90489689
4.8826,14.94447691
4.8828,14.90381526
4.883,14.94339236
4.8832,14.86261716
4.8834,14.98242283
4.8836,14.82142489
4.8838,14.94122328
4.884,14.78023844
4.8842,14.85992036
4.8844,14.859381
4.8846,14.77862909
4.8848,14.8984071
4.885,14.7775562
4.8852,14.81712165
4.8854,14.7764833
